,code,concatsize,organic?,concatprod,RRP?,brand,j,price,,,#VALUE!,case size,unit size,unit,VAT code
1,862550,6x1p,,Soft Toothbrush    ,2.95,Yaweco,,9.85,V,1.97,4043408000018,6,1,p,2
1,862552,6x1p,,Medium Toothbrush    ,2.95,Yaweco,,9.85,V,1.97,4043408000032,6,1,p,2
1,862560,6x4p,,Soft Refill Heads - nylon   ,4.95,Yaweco,,16.50,V,3.3,4043408000025,6,4,p,2
1,862562,6x4p,,Medium Refill Heads - nylon   ,4.95,Yaweco,,16.50,V,3.3,4043408000049,6,4,p,2
1,878010,1x10ml,organic,Bergamot    ,8.42,Absolute Aromas,,4.70,V,0.94,800783001108,1,10,ml,2
1,878015,1x10ml,organic,Cedarwood   ,4.93,Absolute Aromas,,2.75,V,0.55,800783002105,1,10,ml,2
1,878020,1x2ml,organic,Chamomile Roman   ,11.91,Absolute Aromas,,6.65,V,1.33,800783003027,1,2,ml,2
1,878025,1x5ml,organic,Clary Sage    ,8.78,Absolute Aromas,,4.90,V,0.98,800783004055,1,5,ml,2
1,878030,1x10ml,organic,Globulus Eucalyptus     ,4.39,Absolute Aromas,,2.45,V,0.49,800783005106,1,10,ml,2
1,878035,1x10ml,organic,Radiata Eucalyptus     ,5.73,Absolute Aromas,,3.20,V,0.64,800783006103,1,10,ml,2
1,878040,1x10ml,organic,Geranium   ,10.93,Absolute Aromas,,6.10,V,1.22,800783007100,1,10,ml,2
1,878045,1x10ml,organic,Grapefruit   ,6.72,Absolute Aromas,,3.75,V,0.75,800783008107,1,10,ml,2
1,878050,1x5ml,organic,Juniperberry     ,8.24,Absolute Aromas,,4.60,V,0.92,800783009050,1,5,ml,2
1,878055,1x10ml,organic,Lavender (High Altitude)   ,10.49,Absolute Aromas,,5.85,V,1.17,800783010100,1,10,ml,2
1,878060,12x10ml,organic,Lavender (High Altitude) Display Pack   ,10.44,Absolute Aromas,,69.95,V,13.99,800783010100,12,10,ml,2
1,878065,1x10ml,organic,Lemon   ,5.46,Absolute Aromas,,3.05,V,0.61,800783011107,1,10,ml,2
1,878070,1x10ml,organic,Lemongrass   ,5.46,Absolute Aromas,,3.05,V,0.61,800783012104,1,10,ml,2
1,878075,1x10ml,organic,Mandarin   ,7.16,Absolute Aromas,,4.00,V,0.8,800783022103,1,10,ml,2
1,878080,1x10ml,organic,Orange     ,4.39,Absolute Aromas,,2.45,V,0.49,800783013101,1,10,ml,2
1,878085,1x10ml,organic,Patchouli   ,7.25,Absolute Aromas,,4.05,V,0.81,800783014108,1,10,ml,2
1,878090,1x10ml,organic,Peppermint     ,6.45,Absolute Aromas,,3.60,V,0.72,800783015105,1,10,ml,2
1,878095,1x10ml,organic,Rosemary   ,5.19,Absolute Aromas,,2.90,V,0.58,800783016102,1,10,ml,2
1,878097,1x10ml,organic,Rose Otto  (5% Dil.)    ,11.46,Absolute Aromas,,6.40,V,1.28,800783017109,1,10,ml,2
1,878105,1x10ml,organic,Tea Tree   ,5.21,Absolute Aromas,,2.90,V,0.58,800783018106,1,10,ml,2
1,878110,12x10ml,organic,Tea Tree Display Pack   ,5.23,Absolute Aromas,,35.05,V,7.01,800783018106,12,10,ml,2
1,878115,1x10ml,organic,Complete Ylang Ylang   ,8.69,Absolute Aromas,,4.85,V,0.97,800783019103,1,10,ml,2
1,878125,5p,,Aromatherapy pos leaflet   ,,Absolute Aromas,,,,0,,,5,p,0
1,878150,1x100ml,organic,Almond Sweet   ,8.87,Absolute Aromas,,4.95,V,0.99,800783751003,1,100,ml,2
1,878152,1x100ml,organic,Apricot Kernel   ,8.73,Absolute Aromas,,4.85,V,0.97,800783761002,1,100,ml,2
1,878155,1x100ml,organic,Jojoba   ,17.73,Absolute Aromas,,9.90,V,1.98,800783791009,1,100,ml,2
1,878160,1x100ml,organic,Sesame   ,5.66,Absolute Aromas,,3.15,V,0.63,800783771001,1,100,ml,2
1,878165,1x100ml,organic,Sunflower   ,4.68,Absolute Aromas,,2.60,V,0.52,800783781000,1,100,ml,2
1,880505,3x10ml,,Basil Sweet    ,6.50,Aqua Oleum,,10.85,V,2.17,702346000019,3,10,ml,2
1,880507,3x10ml,,Benzoin   ,4.25,Aqua Oleum,,7.15,V,1.43,702346000026,3,10,ml,2
1,880510,3x10ml,,Bergamot    ,6.50,Aqua Oleum,,10.90,V,2.18,702346000033,3,10,ml,2
1,880515,3x10ml,,Black Pepper   ,6.95,Aqua Oleum,,11.60,V,2.32,702346000040,3,10,ml,2
1,880520,3x10ml,,Chamomile Blue (5% Dil.)   ,5.95,Aqua Oleum,,10.00,V,2,702346000071,3,10,ml,2
1,880523,3x10ml,,Camphor   ,3.75,Aqua Oleum,,6.30,V,1.26,702346000057,3,10,ml,2
1,880525,3x10ml,,Cedarwood   ,3.99,Aqua Oleum,,6.65,V,1.33,702346000064,3,10,ml,2
1,880527,3x10ml,,Chamomile Roman   ,17.75,Aqua Oleum,,29.75,V,5.95,702346000088,3,10,ml,2
1,880530,3x10ml,,Citronella   ,3.75,Aqua Oleum,,6.30,V,1.26,702346000095,3,10,ml,2
1,880535,3x10ml,,Clary Sage    ,7.50,Aqua Oleum,,12.55,V,2.51,702346000101,3,10,ml,2
1,880537,3x10ml,,Clove Bud   ,4.25,Aqua Oleum,,7.10,V,1.42,702346000118,3,10,ml,2
1,880540,3x10ml,,Cypress     ,5.95,Aqua Oleum,,10.00,V,2,702346000125,3,10,ml,2
1,880545,3x10ml,,Eucalyptus Globulus    ,3.75,Aqua Oleum,,6.30,V,1.26,702346000132,3,10,ml,2
1,880550,3x10ml,,Geranium   ,6.75,Aqua Oleum,,11.30,V,2.26,702346000163,3,10,ml,2
1,880555,3x10ml,,Fennel Sweet     ,4.50,Aqua Oleum,,7.55,V,1.51,702346000149,3,10,ml,2
1,880560,3x10ml,,Frankincense   ,10.75,Aqua Oleum,,18.00,V,3.6,702346000156,3,10,ml,2
1,880561,3x10ml,,Ginger   ,6.25,Aqua Oleum,,10.50,V,2.1,702346000170,3,10,ml,2
1,880562,3x10ml,,Grapefruit   ,4.25,Aqua Oleum,,7.15,V,1.43,702346000187,3,10,ml,2
1,880565,3x10ml,,Jasmine (5% Dil.)    ,7.95,Aqua Oleum,,13.35,V,2.67,702346000200,3,10,ml,2
1,880570,3x10ml,,Juniper Needle     ,5.95,Aqua Oleum,,10.00,V,2,702346000217,3,10,ml,2
1,880575,3x10ml,,Lavender Oil   ,4.75,Aqua Oleum,,8.00,V,1.6,702346000224,3,10,ml,2
1,880577,1x100ml,,Lavender Oil     ,33.25,Aqua Oleum,,18.60,V,3.72,702346000552,1,100,ml,2
1,880578,18x10ml,,Lavender Oil Merchandiser   ,4.50,Aqua Oleum,,45.35,V,9.07,702346000224,18,10,ml,2
1,880580,3x10ml,,Lemon   ,3.95,Aqua Oleum,,6.65,V,1.33,702346000231,3,10,ml,2
1,880583,3x10ml,,Mandarin   ,4.95,Aqua Oleum,,8.30,V,1.66,702346000248,3,10,ml,2
1,880585,3x10ml,,Marjoram Spanish    ,5.50,Aqua Oleum,,9.25,V,1.85,702346000255,3,10,ml,2
1,880587,3x10ml,,Myrrh   ,13.50,Aqua Oleum,,22.65,V,4.53,702346000262,3,10,ml,2
1,880590,3x10ml,,Neroli  (5% Dil.)     ,6.95,Aqua Oleum,,11.65,V,2.33,702346000279,3,10,ml,2
1,880595,3x10ml,,Orange     ,3.50,Aqua Oleum,,5.90,V,1.18,702346000286,3,10,ml,2
1,880597,3x10ml,,Palmarosa   ,4.95,Aqua Oleum,,8.30,V,1.66,702346000293,3,10,ml,2
1,880600,3x10ml,,Patchouli   ,4.25,Aqua Oleum,,7.15,V,1.43,702346000309,3,10,ml,2
1,880605,3x10ml,,Peppermint     ,4.25,Aqua Oleum,,7.15,V,1.43,702346000316,3,10,ml,2
1,880608,3x10ml,,Petitgrain   ,3.99,Aqua Oleum,,6.65,V,1.33,702346000323,3,10,ml,2
1,880610,3x10ml,,Pine Needle   ,4.50,Aqua Oleum,,7.55,V,1.51,702346000330,3,10,ml,2
1,880615,3x10ml,,Rose Maroc  (5% Dil.)    ,5.75,Aqua Oleum,,9.65,V,1.93,702346000347,3,10,ml,2
1,880620,3x10ml,,Rosemary   ,4.25,Aqua Oleum,,7.15,V,1.43,702346000354,3,10,ml,2
1,880625,3x10ml,,Sandalwood  (5% Dil.)   ,6.95,Aqua Oleum,,11.65,V,2.33,702346000378,3,10,ml,2
1,880627,3x10ml,,Clear Head Blend   ,4.95,Aqua Oleum,,8.30,V,1.66,702346000422,3,10,ml,2
1,880628,3x10ml,,Spanish Sage   ,3.75,Aqua Oleum,,6.30,V,1.26,702346000385,3,10,ml,2
1,880629,18x10ml,,Clear Head Merchandiser   ,4.69,Aqua Oleum,,47.25,V,9.45,702346000422,18,10,ml,2
1,880630,3x10ml,,Tea Tree   ,4.25,Aqua Oleum,,7.15,V,1.43,702346000392,3,10,ml,2
1,880632,1x100ml,,Tea Tree   ,29.75,Aqua Oleum,,16.65,V,3.33,702346000569,1,100,ml,2
1,880633,18x10ml,,Tea Tree Oil Merchandiser - 10ml   ,4.00,Aqua Oleum,,40.60,V,8.12,702346000392,18,10,ml,2
1,880635,3x10ml,,Thyme White   ,8.25,Aqua Oleum,,13.80,V,2.76,702346000408,3,10,ml,2
1,880640,3x10ml,,Ylang Ylang 1   ,6.95,Aqua Oleum,,11.65,V,2.33,702346000415,3,10,ml,2
1,880641,6x100ml,,Cold Pressed Apricot Kernel Oil    ,3.50,Aqua Oleum,,11.75,V,2.35,702346000583,6,100,ml,2
1,880642,6x100ml,,Cold Pressed Avocado Oil    ,5.75,Aqua Oleum,,19.30,V,3.86,702346000439,6,100,ml,2
1,880643,6x100ml,,Cold Pressed Jojoba Oil    ,10.75,Aqua Oleum,,36.00,V,7.2,702346000446,6,100,ml,2
1,880644,6x100ml,,Cold Pressed Peach Kernel Oil    ,4.75,Aqua Oleum,,15.90,V,3.18,702346000576,6,100,ml,2
1,880645,6x100ml,,Cold Pressed Sweet Almond Oil    ,2.75,Aqua Oleum,,9.25,V,1.85,702346000453,6,100,ml,2
1,880647,6x100ml,,Cold Pressed Rosehip Seed Oil    ,15.50,Aqua Oleum,,51.95,V,10.39,702346000927,6,100,ml,2
1,880650,6x100ml,,Cold Pressed Wheatgerm Oil    ,4.25,Aqua Oleum,,14.25,V,2.85,702346000460,6,100,ml,2
1,880945,6x100ml,,Chamomile Flower Water   ,4.50,Aqua Oleum,,15.10,V,3.02,702346000477,6,100,ml,2
1,880950,6x100ml,,Lavender Water   ,4.50,Aqua Oleum,,15.10,V,3.02,702346000507,6,100,ml,2
1,880952,6x100ml,,Geranium Water    ,4.50,Aqua Oleum,,15.10,V,3.02,702346007216,6,100,ml,2
1,880955,6x100ml,,Neroli Flower Water    ,4.50,Aqua Oleum,,15.10,V,3.02,702346000484,6,100,ml,2
1,880965,6x100ml,,Rose Water - Maroc   ,4.50,Aqua Oleum,,15.10,V,3.02,702346000491,6,100,ml,2
1,880967,6x100ml,,Rosemary Water    ,4.50,Aqua Oleum,,15.10,V,3.02,702346007223,6,100,ml,2
1,880970,6x100ml,,Witchazel Water    ,4.50,Aqua Oleum,,15.10,V,3.02,702346006639,6,100,ml,2
1,881205,12x100ml,,Fresh Mint Toothpaste   ,3.75,Auromere,,27.05,V,5.41,,12,100,ml,2
1,881210,12x100ml,,Licorice Toothpaste (Original)   ,3.75,Auromere,,27.05,V,5.41,,12,100,ml,2
1,881212,12x100ml,,Foam-free Cardamom & Fennel Toothpaste    ,3.75,Auromere,,27.05,V,5.41,,12,100,ml,2
1,881230,12x140g,organic,Anise Toothpaste   ,6.49,Dr Bronner,,45.50,V,9.1,,12,140,g,2
1,881232,12x140g,organic,Cinnamon Toothpaste   ,6.49,Dr Bronner,,45.50,V,9.1,,12,140,g,2
1,881235,12x140g,organic,Peppermint Toothpaste   ,6.49,Dr Bronner,,45.50,V,9.1,,12,140,g,2
1,881250,12x35g,,Lemon Bio-White Tooth Powder   ,3.99,Food Alive,,29.85,V,5.97,700900437882,12,35,g,2
1,881251,1,,Food Alive Tooth Powder pos Leaflets free of charge - please quote code:   ,,,,,,0,,,1,,0
1,881252,12x35g,,Peppermint Bio-White Tooth Powder   ,3.99,Food Alive,,29.85,V,5.97,700900437899,12,35,g,2
1,881301,3x10ml,organic,Organic Bergamot Oil   ,8.25,Aqua Oleum,,13.80,V,2.76,702346006783,3,10,ml,2
1,881302,3x10ml,organic,Organic Citronella Oil   ,5.25,Aqua Oleum,,8.80,V,1.76,702346006790,3,10,ml,2
1,881303,3x10ml,organic,Organic Clary Sage Oil   ,6.50,Aqua Oleum,,10.90,V,2.18,702346006806,3,10,ml,2
1,881304,3x10ml,organic,Organic Clove Bud Oil   ,17.25,Aqua Oleum,,28.90,V,5.78,702346006813,3,10,ml,2
1,881305,3x10ml,organic,Organic Eucalyptus Oil   ,3.95,Aqua Oleum,,6.65,V,1.33,702346001610,3,10,ml,2
1,881306,3x10ml,organic,Organic Frankincense Oil   ,13.95,Aqua Oleum,,23.40,V,4.68,702346006820,3,10,ml,2
1,881307,3x10ml,organic,Organic Geranium Oil   ,9.99,Aqua Oleum,,16.75,V,3.35,702346006837,3,10,ml,2
1,881308,3x10ml,organic,Organic Ginger Oil   ,10.75,Aqua Oleum,,18.00,V,3.6,702346006851,3,10,ml,2
1,881309,3x10ml,organic,Organic Grapefruit Oil   ,6.50,Aqua Oleum,,10.90,V,2.18,702346006868,3,10,ml,2
1,881310,3x10ml,organic,Organic Lavender Oil   ,6.50,Aqua Oleum,,10.90,V,2.18,702346001627,3,10,ml,2
1,881311,3x10ml,organic,Organic Juniper Needle Oil   ,10.75,Aqua Oleum,,18.00,V,3.6,702346006844,3,10,ml,2
1,881315,3x10ml,organic,Organic Lemon Oil   ,4.50,Aqua Oleum,,7.55,V,1.51,702346001634,3,10,ml,2
1,881316,3x10ml,organic,Organic Lemongrass Oil   ,5.25,Aqua Oleum,,8.80,V,1.76,702346006875,3,10,ml,2
1,881317,3x10ml,organic,Organic Orange Oil   ,4.25,Aqua Oleum,,7.10,V,1.42,702346006905,3,10,ml,2
1,881318,3x10ml,organic,Organic Patchouli Oil   ,7.25,Aqua Oleum,,12.15,V,2.43,702346006882,3,10,ml,2
1,881319,3x10ml,organic,Organic Peppermint Oil   ,6.25,Aqua Oleum,,10.45,V,2.09,702346006899,3,10,ml,2
1,881320,3x10ml,organic,Organic Rosemary Oil   ,4.95,Aqua Oleum,,8.30,V,1.66,702346001641,3,10,ml,2
1,881322,3x10ml,organic,Organic Tea Tree Oil   ,5.25,Aqua Oleum,,8.80,V,1.76,702346006912,3,10,ml,2
1,881323,3x10ml,organic,Organic White Thyme Oil   ,13.99,Aqua Oleum,,23.40,V,4.68,702346006929,3,10,ml,2
1,881325,3x10ml,organic,Organic Ylang Ylang Oil   ,7.95,Aqua Oleum,,13.35,V,2.67,702346001658,3,10,ml,2
1,881410,12x50ml,organic,Fennel Herbal Fresh Toothpaste   ,3.95,Green People,,26.40,V,5.28,5034511000414,12,50,ml,2
1,881415,12x50ml,organic,Citrus Herbal Fresh Toothpaste   ,3.95,Green People,,26.40,V,5.28,5034511000438,12,50,ml,2
1,881420,12x50ml,organic,Peppermint & Aloe Vera Toothpaste   ,3.95,Green People,,26.40,V,5.28,5034511000421,12,50,ml,2
1,881425,12x50ml,organic,Mandarin Childrens Toothpaste   ,3.95,Green People,,26.40,V,5.28,5034511000476,12,50,ml,2
1,881427,12x50ml,organic,Minty Cool Toothpaste   ,3.95,Green People,,26.40,V,5.28,5034511000469,12,50,ml,2
1,881430,12x50ml,organic,Spearmint & Aloe Vera Childrens Toothpaste   ,3.95,Green People,,26.40,V,5.28,5034511000490,12,50,ml,2
1,881450,6x100ml,,Sensitive Toothpaste - fluoride-free   ,4.59,Aloe Dent,,15.30,V,3.06,5029354010379,6,100,ml,2
1,881452,6x100ml,,Whitening Toothpaste - fluoride-free   ,4.59,Aloe Dent,,15.30,V,3.06,5029354010393,6,100,ml,2
1,881455,6x250ml,,Mouthwash - fluoride-free   ,4.59,Aloe Dent,,15.30,V,3.06,5029354001254,6,250,ml,2
1,881457,6x50ml,,Childrens Toothpaste (strawberry) - fluoride-free   ,3.59,Aloe Dent,,11.95,V,2.39,5029354005078,6,50,ml,2
1,881465,6x100ml,,Fluoride Sensitive Toothpaste   ,4.59,Aloe Dent,,15.30,V,3.06,5029354008734,6,100,ml,2
1,881467,6x100ml,,Fluoride Whitening Toothpaste   ,4.59,Aloe Dent,,15.30,V,3.06,5029354008765,6,100,ml,2
1,881470,6x250ml,,Fluoride Mouthwash   ,4.59,Aloe Dent,,15.30,V,3.06,5029354010447,6,250,ml,2
1,890905,6x2x20g,,Frankincense & Myrrh   ,5.89,Hambleden,,20.45,V,4.09,5023552002006,6,2x20,g,2
1,890910,"12x2""x2""",,Cinnamon Essential Oil Candles   ,1.65,Heaven Scent,,11.20,V,2.24,5038871008660,12,"2""x2""",,2
1,890912,"12x2""x2""",,Juniper & Pine Essential Oil Candles   ,1.65,Heaven Scent,,11.20,V,2.24,5038871000701,12,"2""x2""",,2
1,890915,"12x2""x2""",,Lavender Essential Oil Candles   ,1.65,Heaven Scent,,11.20,V,2.24,5038871000916,12,"2""x2""",,2
1,890922,"12x2""x2""",,Orange & Clove Essential Oil Candles   ,1.65,Heaven Scent,,11.20,V,2.24,5038871001364,12,"2""x2""",,2
1,890925,"12x2""x2""",,Patchouli Essential Oil Candles   ,1.65,Heaven Scent,,11.20,V,2.24,5038871000732,12,"2""x2""",,2
1,890927,"12x2""x2""",,Rosemary & Thyme Essential Oil Candles   ,1.65,Heaven Scent,,11.20,V,2.24,5038871002972,12,"2""x2""",,2
1,890930,"12x2""x2""",,Himalayan Cedarwood & Haiti Amyris Candles   ,1.65,Heaven Scent,,11.20,V,2.24,5038871008677,12,"2""x2""",,2
1,890932,"12x2""x2""",,Tea Tree & Geranium Essential Oil Candles   ,1.65,Heaven Scent,,11.20,V,2.24,5038871001371,12,"2""x2""",,2
1,890935,"12x2""x2""",,Ylang Ylang Essential Oil Candles   ,1.65,Heaven Scent,,11.20,V,2.24,5038871000947,12,"2""x2""",,2
1,890952,6x1p,,Cinnamon 20cl Aromapot Candle   ,6.00,Heaven Scent,,21.00,V,4.2,5038871000824,6,1,p,2
1,890953,6x1p,,Citronella 20cl Aromapot Candle   ,6.00,Heaven Scent,,21.00,V,4.2,5038871002354,6,1,p,2
1,890954,6x1p,,Cedarwood & Amyris 20cl Aromapot Candle   ,6.00,Heaven Scent,,21.00,V,4.2,5038871002866,6,1,p,2
1,890955,6x1p,,Juniper & Pine 20cl Aromapot Candle   ,6.00,Heaven Scent,,21.00,V,4.2,5038871000763,6,1,p,2
1,890957,6x1p,,Lavender 20cl Aromapot Candle   ,6.00,Heaven Scent,,21.00,V,4.2,5038871001012,6,1,p,2
1,890960,6x1p,,Mandarin 20cl Aromapot Candle   ,6.00,Heaven Scent,,21.00,V,4.2,5038871000848,6,1,p,2
1,890965,6x1p,,Orange & Clove 20cl Aromapot Candle   ,6.00,Heaven Scent,,21.00,V,4.2,5038871000992,6,1,p,2
1,890968,6x1p,,Patchouli 20cl Aromapot Candle   ,6.00,Heaven Scent,,21.00,V,4.2,5038871001043,6,1,p,2
1,890971,6x1p,,Rosemary & Thyme 20cl Aromapot Candle   ,6.00,Heaven Scent,,21.00,V,4.2,5038871000770,6,1,p,2
1,890977,6x1p,,Tea Tree & Geranium 20cl Aromapot Candle   ,6.00,Heaven Scent,,21.00,V,4.2,5038871000787,6,1,p,2
1,890980,6x1p,,Ylang Ylang 20cl Aromapot Candle   ,6.00,Heaven Scent,,21.00,V,4.2,5038871001067,6,1,p,2
1,890990,10x10,,Citronella Incense Sticks   ,4.19,incognito,,22.65,V,4.53,5060164450016,10,10,,2
1,890992,1p,,Foc display stand for Citronella Incense Sticks   ,,incognito,,,,0,,,1,p,0
1,890995,6x10ml,organic,Java Citronella Essential Oil   ,7.20,incognito,,23.45,V,4.69,5060164450122,6,10,ml,2
1,891002,12x15g,,Nag Champa Gold Incense Sticks   ,1.39,Happy Hari,,8.95,V,1.79,,12,15,g,2
1,891005,1x12,,Birthday Candles 60mm x 8mm   ,4.00,Nutley Hall,,2.50,V,0.5,,1,12,,2
1,891007,5xpair,,Chunky Candles 140mm x 30mm   ,7.79,Nutley Hall,,24.35,V,4.87,,5,pair,,2
1,891015,5xpair,,Normal Candles 160mm x 20mm   ,5.20,Nutley Hall,,16.25,V,3.25,,5,pair,,2
1,891020,5x1,,Stubby Candles 55mm x 30mm   ,2.59,Nutley Hall,,8.10,V,1.62,,5,1,,2
1,891025,5xpair,,Big Candles 250mm x 23mm   ,7.79,Nutley Hall,,24.35,V,4.87,,5,pair,,2
1,891105,"6x3""x3""",,Cinnamon Essential Oil Candles   ,3.85,Heaven Scent,,13.20,V,2.64,5038871002699,6,"3""x3""",,2
1,891110,"6x3""x3""",,Lavender Essential Oil Candles   ,3.85,Heaven Scent,,13.20,V,2.64,5038871002675,6,"3""x3""",,2
1,891115,"6x3""x3""",,Orange & Clove Essential Oil Candles   ,3.85,Heaven Scent,,13.20,V,2.64,5038871000466,6,"3""x3""",,2
1,891120,"6x3""x3""",,Patchouli Essential Oil Candles   ,3.85,Heaven Scent,,13.20,V,2.64,5038871000534,6,"3""x3""",,2
1,891125,"6x3""x3""",,Himalayan Cedarwood & Haiti Amyris Candles   ,3.85,Heaven Scent,,13.20,V,2.64,5038871008684,6,"3""x3""",,2
1,891130,"6x3""x3""",,Ylang Ylang Essential Oil Candles   ,3.85,Heaven Scent,,13.20,V,2.64,5038871002682,6,"3""x3""",,2
1,891205,12x1p,,Cedarwood & Amyris Travel/Kitchen Candles   ,2.45,Heaven Scent,,17.10,V,3.42,5038871006512,12,1,p,2
1,891210,12x1p,,Lavender Travel/Kitchen Candles   ,2.45,Heaven Scent,,17.10,V,3.42,,12,1,p,2
1,891215,12x1p,,Orange & Clove Travel/Kitchen Candles   ,2.45,Heaven Scent,,17.10,V,3.42,5038871006505,12,1,p,2
1,891220,12x1p,,Tea Tree & Geranium Travel/Kitchen Candles   ,2.45,Heaven Scent,,17.10,V,3.42,5038871006499,12,1,p,2
1,891225,12x1p,,Ylang Ylang Travel/Kitchen Candles   ,2.45,Heaven Scent,,17.10,V,3.42,5038871006420,12,1,p,2
1,891250,12x1p,,Blueberry Travel/Kitchen Candles   ,2.45,Heaven Scent,,17.10,V,3.42,5038871033891,12,1,p,2
1,891255,12x1p,,Mulled Pear & Spices Travel/Kitchen Candles   ,2.45,Heaven Scent,,17.10,V,3.42,5038871026633,12,1,p,2
1,891260,12x1p,,Pink Fizz & Grapefruit Travel/Kitchen Candles   ,2.45,Heaven Scent,,17.10,V,3.42,5038871033853,12,1,p,2
1,891265,12x1p,,Tomato & Blackcurrant Travel/Kitchen Candles   ,2.45,Heaven Scent,,17.10,V,3.42,5038871006734,12,1,p,2
1,891270,12x1p,,Wild Fig & Grape Travel/Kitchen Candles   ,2.45,Heaven Scent,,17.10,V,3.42,5038871012391,12,1,p,2
1,891305,6x1p,,Cedarwood & Amyris Votive 9cl Candle   ,2.65,Heaven Scent,,9.25,V,1.85,5038871018102,6,1,p,2
1,891310,6x1p,,Lavender Votive 9cl Candle   ,2.65,Heaven Scent,,9.25,V,1.85,5038871005676,6,1,p,2
1,891315,6x1p,,Orange & Clove Votive 9cl Candle   ,2.65,Heaven Scent,,9.25,V,1.85,5038871005867,6,1,p,2
1,891320,6x1p,,Tea Tree & Geranium Votive 9cl Candle   ,2.65,Heaven Scent,,9.25,V,1.85,5038871005850,6,1,p,2
1,891325,6x1p,,Ylang Ylang Votive 9cl Candle   ,2.65,Heaven Scent,,9.25,V,1.85,5038871005683,6,1,p,2
1,891350,6x1p,,Fresh Cotton Votive 9cl Candle   ,2.65,Heaven Scent,,9.25,V,1.85,5038871013619,6,1,p,2
1,891355,6x1p,,"Gold, Frankincense & Myrrh Votive 9cl Candle   ",2.65,Heaven Scent,,9.25,V,1.85,5038871021997,6,1,p,2
1,891360,6x1p,,Redcurrant & Ginger Votive 9cl Candle   ,2.65,Heaven Scent,,9.25,V,1.85,5038871018409,6,1,p,2
1,891365,6x1p,,Stem Ginger & Walnut Votive 9cl Candle   ,2.65,Heaven Scent,,9.25,V,1.85,5038871008370,6,1,p,2
1,891370,6x1p,,Vanilla Votive 9cl Candle   ,2.65,Heaven Scent,,9.25,V,1.85,5038871006383,6,1,p,2
1,891405,1x24p,,Tealights 24p - unscented   ,3.60,Heaven Scent,,2.10,V,0.42,,1,24,p,2
1,891410,1x50p,,Tealights 50p - unscented   ,6.50,Heaven Scent,,3.80,V,0.76,,1,50,p,2
1,900490,1x1p,,Mooncup size A - larger   ,19.99,Mooncup Ltd,,12.40,V,0.62,5060053021112,1,1,p,1
1,900492,1x1p,,Mooncup size B - smaller   ,19.99,Mooncup Ltd,,12.40,V,0.62,5060053022225,1,1,p,1
1,900495,1p,,Mooncup point of sale leaflet available free of charge - please quote code:   ,,,,,,0,,,1,p,0
1,900497,1p,,Mooncup leaflet stand with attached sample - free of charge - please quote code:   ,,,,,,0,,,1,p,0
1,900498,1p,,Mooncup A4 Poster - free of charge - please quote code:   ,,,,,,0,,,1,p,0
1,900499,1p,,Mooncup A3 Poster - free of charge - please quote code:   ,,,,,,0,,,1,p,0
1,900502,1p,,Mooncup Window Sticker - free of charge - please quote code:   ,,,,,,0,,,1,p,0
1,900505,12x20,organic,Regular Tampons   ,2.59,Natracare,,22.20,V,1.11,782126001009,12,20,,1
1,900506,20x10,organic,Regular Tampons   ,1.69,Natracare,,24.15,V,1.2075,782126181039,20,10,,1
1,900507,12x16,organic,Regular Applicator Tampons   ,2.89,Natracare,,24.75,V,1.2375,782126008008,12,16,,1
1,900508,10x18,organic,Wrapped Normal Panty Liners   ,1.65,Natracare,,11.00,V,0.55,782126003126,10,18,,1
1,900509,10x30,,Mini Panty Liners   ,1.79,Natracare,,11.55,V,0.5775,782126003003,10,30,,1
1,900510,12x20,organic,Super Tampons     ,2.69,Natracare,,23.05,V,1.1525,782126002006,12,20,,1
1,900511,16x22,organic,Cotton Panty Liners   ,2.09,Natracare,,22.30,V,1.115,782126003096,16,22,,1
1,900512,20x10,organic,Super Tampons     ,1.79,Natracare,,25.55,V,1.2775,782126191038,20,10,,1
1,900513,12x16,organic,Super Applicator Tampons     ,2.99,Natracare,,25.65,V,1.2825,782126009005,12,16,,1
1,900514,12x20,organic,Super-PLUS Tampons     ,2.79,Natracare,,23.90,V,1.195,782126002020,12,20,,1
1,900515,10x16,,Wrapped Long Panty Liners   ,1.65,Natracare,,11.00,V,0.55,782126003140,10,16,,1
1,900516,16x30,,Curved Panty Liners   ,1.79,Natracare,,18.45,V,0.9225,782126003065,16,30,,1
1,900517,12x10,,Night Time Pads    ,2.79,Natracare,,21.35,V,1.0675,782126003041,12,10,,1
1,900518,16x30,,Tanga-style Panty Liners   ,1.79,Natracare,,18.45,V,0.9225,782126003072,16,30,,1
1,900525,12x14,,Regular Pads   ,2.19,Natracare,,16.80,V,0.84,782126003027,12,14,,1
1,900530,12x12,,Super Pads   ,2.19,Natracare,,16.80,V,0.84,782126003034,12,12,,1
1,900535,12x14,,Regular Ultra Pads with Wings   ,2.39,Natracare,,19.15,V,0.9575,782126003058,12,14,,1
1,900537,12x12,,Super Ultra Pads with Wings   ,2.39,Natracare,,19.15,V,0.9575,782126003089,12,12,,1
1,900538,12x10,,Ultra Pads with Wings - Long   ,2.39,Natracare,,19.15,V,0.9575,782126003102,12,10,,1
1,900539,12x12,,Ultra Pads Super Plus   ,2.39,Natracare,,19.15,V,0.9575,782126003119,12,12,,1
